file,projectId,type,desc,path
proj_990c9e2f_packed.cmodel,proj_d38b2ed4,locationAbility,定位能力,locationAbility
proj_990c9e2f_packed.cmodel,proj_d38b2ed4,navi,导航,locationAbility/navi
proj_990c9e2f_packed.cmodel,proj_d38b2ed4,HCI,人机交互,HCI
proj_990c9e2f_packed.cmodel,proj_d38b2ed4,led,灯光,HCI/led
proj_990c9e2f_packed.cmodel,proj_d38b2ed4,button,按钮,HCI/button
proj_990c9e2f_packed.cmodel,proj_d38b2ed4,safetyAbility,安全能力,safetyAbility
proj_990c9e2f_packed.cmodel,proj_d38b2ed4,safetyIO,安全IO,safetyAbility/safetyIO
proj_990c9e2f_packed.cmodel,proj_d38b2ed4,safetySensor,避障传感器,safetyAbility/safetySensor
proj_990c9e2f_packed.cmodel,proj_d38b2ed4,safetyRound,避障范围,safetyAbility/safetyRound
proj_990c9e2f_packed.cmodel,proj_d38b2ed4,distMeasureAbility,透传测距,distMeasureAbility
proj_990c9e2f_packed.cmodel,proj_d38b2ed4,distSensor,测距,distMeasureAbility/distSensor
proj_990c9e2f_packed.cmodel,proj_d38b2ed4,actorAbility,执行机构能力,actorAbility
proj_990c9e2f_packed.cmodel,proj_d38b2ed4,actor,执行机构,actorAbility/actor
new_proj_khwcs9e_packed (4).cmodel,proj_4c7e555d,locationAbility,定位能力,locationAbility
new_proj_khwcs9e_packed (4).cmodel,proj_4c7e555d,navi,导航,locationAbility/navi
new_proj_khwcs9e_packed (4).cmodel,proj_4c7e555d,HCI,人机交互,HCI
new_proj_khwcs9e_packed (4).cmodel,proj_4c7e555d,led,灯光,HCI/led
new_proj_khwcs9e_packed (4).cmodel,proj_4c7e555d,button,按钮,HCI/button
new_proj_khwcs9e_packed (4).cmodel,proj_4c7e555d,safetyAbility,安全能力,safetyAbility
new_proj_khwcs9e_packed (4).cmodel,proj_4c7e555d,safetyIO,安全IO,safetyAbility/safetyIO
new_proj_khwcs9e_packed (4).cmodel,proj_4c7e555d,safetySensor,避障传感器,safetyAbility/safetySensor
new_proj_khwcs9e_packed (4).cmodel,proj_4c7e555d,safetyRound,避障范围,safetyAbility/safetyRound
new_proj_khwcs9e_packed (4).cmodel,proj_4c7e555d,distMeasureAbility,透传测距,distMeasureAbility
new_proj_khwcs9e_packed (4).cmodel,proj_4c7e555d,distSensor,测距,distMeasureAbility/distSensor
new_proj_khwcs9e_packed (4).cmodel,proj_4c7e555d,actorAbility,执行机构能力,actorAbility
new_proj_khwcs9e_packed (4).cmodel,proj_4c7e555d,actor,执行机构,actorAbility/actor
proj_12345_packed_1.cmodel,proj_fc1fde9b,locationAbility,定位能力,locationAbility
proj_12345_packed_1.cmodel,proj_fc1fde9b,navi,导航,locationAbility/navi
proj_12345_packed_1.cmodel,proj_fc1fde9b,HCI,人机交互,HCI
proj_12345_packed_1.cmodel,proj_fc1fde9b,led,灯光,HCI/led
proj_12345_packed_1.cmodel,proj_fc1fde9b,button,按钮,HCI/button
proj_12345_packed_1.cmodel,proj_fc1fde9b,safetyAbility,安全能力,safetyAbility
proj_12345_packed_1.cmodel,proj_fc1fde9b,safetyIO,安全IO,safetyAbility/safetyIO
proj_12345_packed_1.cmodel,proj_fc1fde9b,safetySensor,避障传感器,safetyAbility/safetySensor
proj_12345_packed_1.cmodel,proj_fc1fde9b,safetyRound,避障范围,safetyAbility/safetyRound
proj_12345_packed_1.cmodel,proj_fc1fde9b,distMeasureAbility,透传测距,distMeasureAbility
proj_12345_packed_1.cmodel,proj_fc1fde9b,distSensor,测距,distMeasureAbility/distSensor
proj_12345_packed_1.cmodel,proj_fc1fde9b,actorAbility,执行机构能力,actorAbility
proj_12345_packed_1.cmodel,proj_fc1fde9b,actor,执行机构,actorAbility/actor
proj_500d130d_packed.cmodel,proj_b1829d90,locationAbility,定位能力,locationAbility
proj_500d130d_packed.cmodel,proj_b1829d90,navi,导航,locationAbility/navi
proj_500d130d_packed.cmodel,proj_b1829d90,HCI,人机交互,HCI
proj_500d130d_packed.cmodel,proj_b1829d90,led,灯光,HCI/led
proj_500d130d_packed.cmodel,proj_b1829d90,button,按钮,HCI/button
proj_500d130d_packed.cmodel,proj_b1829d90,safetyAbility,安全能力,safetyAbility
proj_500d130d_packed.cmodel,proj_b1829d90,safetyIO,安全IO,safetyAbility/safetyIO
proj_500d130d_packed.cmodel,proj_b1829d90,safetySensor,避障传感器,safetyAbility/safetySensor
proj_500d130d_packed.cmodel,proj_b1829d90,safetyRound,避障范围,safetyAbility/safetyRound
proj_500d130d_packed.cmodel,proj_b1829d90,distMeasureAbility,透传测距,distMeasureAbility
proj_500d130d_packed.cmodel,proj_b1829d90,distSensor,测距,distMeasureAbility/distSensor
proj_500d130d_packed.cmodel,proj_b1829d90,actorAbility,执行机构能力,actorAbility
proj_500d130d_packed.cmodel,proj_b1829d90,actor,执行机构,actorAbility/actor
proj_1234_packed (5).cmodel,proj_b48c21d7,locationAbility,定位能力,locationAbility
proj_1234_packed (5).cmodel,proj_b48c21d7,navi,导航,locationAbility/navi
proj_1234_packed (5).cmodel,proj_b48c21d7,HCI,人机交互,HCI
proj_1234_packed (5).cmodel,proj_b48c21d7,led,灯光,HCI/led
proj_1234_packed (5).cmodel,proj_b48c21d7,button,按钮,HCI/button
proj_1234_packed (5).cmodel,proj_b48c21d7,safetyAbility,安全能力,safetyAbility
proj_1234_packed (5).cmodel,proj_b48c21d7,safetyIO,安全IO,safetyAbility/safetyIO
proj_1234_packed (5).cmodel,proj_b48c21d7,safetySensor,避障传感器,safetyAbility/safetySensor
proj_1234_packed (5).cmodel,proj_b48c21d7,safetyRound,避障范围,safetyAbility/safetyRound
proj_1234_packed (5).cmodel,proj_b48c21d7,distMeasureAbility,透传测距,distMeasureAbility
proj_1234_packed (5).cmodel,proj_b48c21d7,distSensor,测距,distMeasureAbility/distSensor
proj_1234_packed (5).cmodel,proj_b48c21d7,actorAbility,执行机构能力,actorAbility
proj_1234_packed (5).cmodel,proj_b48c21d7,actor,执行机构,actorAbility/actor
proj_2c6f8136_packed.cmodel,proj_3e8c4011,locationAbility,定位能力,locationAbility
proj_2c6f8136_packed.cmodel,proj_3e8c4011,navi,导航,locationAbility/navi
proj_2c6f8136_packed.cmodel,proj_3e8c4011,HCI,人机交互,HCI
proj_2c6f8136_packed.cmodel,proj_3e8c4011,led,灯光,HCI/led
proj_2c6f8136_packed.cmodel,proj_3e8c4011,button,按钮,HCI/button
proj_2c6f8136_packed.cmodel,proj_3e8c4011,safetyAbility,安全能力,safetyAbility
proj_2c6f8136_packed.cmodel,proj_3e8c4011,safetyIO,安全IO,safetyAbility/safetyIO
proj_2c6f8136_packed.cmodel,proj_3e8c4011,safetySensor,避障传感器,safetyAbility/safetySensor
proj_2c6f8136_packed.cmodel,proj_3e8c4011,safetyRound,避障范围,safetyAbility/safetyRound
proj_2c6f8136_packed.cmodel,proj_3e8c4011,distMeasureAbility,透传测距,distMeasureAbility
proj_2c6f8136_packed.cmodel,proj_3e8c4011,distSensor,测距,distMeasureAbility/distSensor
proj_2c6f8136_packed.cmodel,proj_3e8c4011,actorAbility,执行机构能力,actorAbility
proj_2c6f8136_packed.cmodel,proj_3e8c4011,actor,执行机构,actorAbility/actor
proj_38a0e8f7_packed.cmodel,proj_e0ab2a79,locationAbility,定位能力,locationAbility
proj_38a0e8f7_packed.cmodel,proj_e0ab2a79,navi,导航,locationAbility/navi
proj_38a0e8f7_packed.cmodel,proj_e0ab2a79,HCI,人机交互,HCI
proj_38a0e8f7_packed.cmodel,proj_e0ab2a79,led,灯光,HCI/led
proj_38a0e8f7_packed.cmodel,proj_e0ab2a79,button,按钮,HCI/button
proj_38a0e8f7_packed.cmodel,proj_e0ab2a79,safetyAbility,安全能力,safetyAbility
proj_38a0e8f7_packed.cmodel,proj_e0ab2a79,safetyIO,安全IO,safetyAbility/safetyIO
proj_38a0e8f7_packed.cmodel,proj_e0ab2a79,safetySensor,避障传感器,safetyAbility/safetySensor
proj_38a0e8f7_packed.cmodel,proj_e0ab2a79,safetyRound,避障范围,safetyAbility/safetyRound
proj_38a0e8f7_packed.cmodel,proj_e0ab2a79,distMeasureAbility,透传测距,distMeasureAbility
proj_38a0e8f7_packed.cmodel,proj_e0ab2a79,distSensor,测距,distMeasureAbility/distSensor
proj_38a0e8f7_packed.cmodel,proj_e0ab2a79,actorAbility,执行机构能力,actorAbility
proj_38a0e8f7_packed.cmodel,proj_e0ab2a79,actor,执行机构,actorAbility/actor
new_proj_khwcs9e_packed (5).cmodel,proj_bf137112,locationAbility,定位能力,locationAbility
new_proj_khwcs9e_packed (5).cmodel,proj_bf137112,navi,导航,locationAbility/navi
new_proj_khwcs9e_packed (5).cmodel,proj_bf137112,HCI,人机交互,HCI
new_proj_khwcs9e_packed (5).cmodel,proj_bf137112,led,灯光,HCI/led
new_proj_khwcs9e_packed (5).cmodel,proj_bf137112,button,按钮,HCI/button
new_proj_khwcs9e_packed (5).cmodel,proj_bf137112,safetyAbility,安全能力,safetyAbility
new_proj_khwcs9e_packed (5).cmodel,proj_bf137112,safetyIO,安全IO,safetyAbility/safetyIO
new_proj_khwcs9e_packed (5).cmodel,proj_bf137112,safetySensor,避障传感器,safetyAbility/safetySensor
new_proj_khwcs9e_packed (5).cmodel,proj_bf137112,safetyRound,避障范围,safetyAbility/safetyRound
new_proj_khwcs9e_packed (5).cmodel,proj_bf137112,distMeasureAbility,透传测距,distMeasureAbility
new_proj_khwcs9e_packed (5).cmodel,proj_bf137112,distSensor,测距,distMeasureAbility/distSensor
new_proj_khwcs9e_packed (5).cmodel,proj_bf137112,actorAbility,执行机构能力,actorAbility
new_proj_khwcs9e_packed (5).cmodel,proj_bf137112,actor,执行机构,actorAbility/actor
proj_7f617f18_packed.cmodel,proj_16a6f619,locationAbility,定位能力,locationAbility
proj_7f617f18_packed.cmodel,proj_16a6f619,navi,导航,locationAbility/navi
proj_7f617f18_packed.cmodel,proj_16a6f619,HCI,人机交互,HCI
proj_7f617f18_packed.cmodel,proj_16a6f619,led,灯光,HCI/led
proj_7f617f18_packed.cmodel,proj_16a6f619,button,按钮,HCI/button
proj_7f617f18_packed.cmodel,proj_16a6f619,safetyAbility,安全能力,safetyAbility
proj_7f617f18_packed.cmodel,proj_16a6f619,safetyIO,安全IO,safetyAbility/safetyIO
proj_7f617f18_packed.cmodel,proj_16a6f619,safetySensor,避障传感器,safetyAbility/safetySensor
proj_7f617f18_packed.cmodel,proj_16a6f619,safetyRound,避障范围,safetyAbility/safetyRound
proj_7f617f18_packed.cmodel,proj_16a6f619,distMeasureAbility,透传测距,distMeasureAbility
proj_7f617f18_packed.cmodel,proj_16a6f619,distSensor,测距,distMeasureAbility/distSensor
proj_7f617f18_packed.cmodel,proj_16a6f619,actorAbility,执行机构能力,actorAbility
proj_7f617f18_packed.cmodel,proj_16a6f619,actor,执行机构,actorAbility/actor
proj_1d29c4df_packed.cmodel,proj_9c4f4a56,locationAbility,定位能力,locationAbility
proj_1d29c4df_packed.cmodel,proj_9c4f4a56,navi,导航,locationAbility/navi
proj_1d29c4df_packed.cmodel,proj_9c4f4a56,HCI,人机交互,HCI
proj_1d29c4df_packed.cmodel,proj_9c4f4a56,led,灯光,HCI/led
proj_1d29c4df_packed.cmodel,proj_9c4f4a56,button,按钮,HCI/button
proj_1d29c4df_packed.cmodel,proj_9c4f4a56,safetyAbility,安全能力,safetyAbility
proj_1d29c4df_packed.cmodel,proj_9c4f4a56,safetyIO,安全IO,safetyAbility/safetyIO
proj_1d29c4df_packed.cmodel,proj_9c4f4a56,safetySensor,避障传感器,safetyAbility/safetySensor
proj_1d29c4df_packed.cmodel,proj_9c4f4a56,safetyRound,避障范围,safetyAbility/safetyRound
proj_1d29c4df_packed.cmodel,proj_9c4f4a56,distMeasureAbility,透传测距,distMeasureAbility
proj_1d29c4df_packed.cmodel,proj_9c4f4a56,distSensor,测距,distMeasureAbility/distSensor
proj_1d29c4df_packed.cmodel,proj_9c4f4a56,actorAbility,执行机构能力,actorAbility
proj_1d29c4df_packed.cmodel,proj_9c4f4a56,actor,执行机构,actorAbility/actor
proj_8b800f1b_packed.cmodel,proj_673863ac,locationAbility,定位能力,locationAbility
proj_8b800f1b_packed.cmodel,proj_673863ac,navi,导航,locationAbility/navi
proj_8b800f1b_packed.cmodel,proj_673863ac,HCI,人机交互,HCI
proj_8b800f1b_packed.cmodel,proj_673863ac,led,灯光,HCI/led
proj_8b800f1b_packed.cmodel,proj_673863ac,button,按钮,HCI/button
proj_8b800f1b_packed.cmodel,proj_673863ac,safetyAbility,安全能力,safetyAbility
proj_8b800f1b_packed.cmodel,proj_673863ac,safetyIO,安全IO,safetyAbility/safetyIO
proj_8b800f1b_packed.cmodel,proj_673863ac,safetySensor,避障传感器,safetyAbility/safetySensor
proj_8b800f1b_packed.cmodel,proj_673863ac,safetyRound,避障范围,safetyAbility/safetyRound
proj_8b800f1b_packed.cmodel,proj_673863ac,distMeasureAbility,透传测距,distMeasureAbility
proj_8b800f1b_packed.cmodel,proj_673863ac,distSensor,测距,distMeasureAbility/distSensor
proj_8b800f1b_packed.cmodel,proj_673863ac,actorAbility,执行机构能力,actorAbility
proj_8b800f1b_packed.cmodel,proj_673863ac,actor,执行机构,actorAbility/actor
proj_57fd760b_packed.cmodel,proj_dfa7c138,locationAbility,定位能力,locationAbility
proj_57fd760b_packed.cmodel,proj_dfa7c138,navi,导航,locationAbility/navi
proj_57fd760b_packed.cmodel,proj_dfa7c138,HCI,人机交互,HCI
proj_57fd760b_packed.cmodel,proj_dfa7c138,led,灯光,HCI/led
proj_57fd760b_packed.cmodel,proj_dfa7c138,button,按钮,HCI/button
proj_57fd760b_packed.cmodel,proj_dfa7c138,safetyAbility,安全能力,safetyAbility
proj_57fd760b_packed.cmodel,proj_dfa7c138,safetyIO,安全IO,safetyAbility/safetyIO
proj_57fd760b_packed.cmodel,proj_dfa7c138,safetySensor,避障传感器,safetyAbility/safetySensor
proj_57fd760b_packed.cmodel,proj_dfa7c138,safetyRound,避障范围,safetyAbility/safetyRound
proj_57fd760b_packed.cmodel,proj_dfa7c138,distMeasureAbility,透传测距,distMeasureAbility
proj_57fd760b_packed.cmodel,proj_dfa7c138,distSensor,测距,distMeasureAbility/distSensor
proj_57fd760b_packed.cmodel,proj_dfa7c138,actorAbility,执行机构能力,actorAbility
proj_57fd760b_packed.cmodel,proj_dfa7c138,actor,执行机构,actorAbility/actor
proj_1234_packed (7).cmodel,proj_ddb7aa40,locationAbility,定位能力,locationAbility
proj_1234_packed (7).cmodel,proj_ddb7aa40,navi,导航,locationAbility/navi
proj_1234_packed (7).cmodel,proj_ddb7aa40,HCI,人机交互,HCI
proj_1234_packed (7).cmodel,proj_ddb7aa40,led,灯光,HCI/led
proj_1234_packed (7).cmodel,proj_ddb7aa40,button,按钮,HCI/button
proj_1234_packed (7).cmodel,proj_ddb7aa40,safetyAbility,安全能力,safetyAbility
proj_1234_packed (7).cmodel,proj_ddb7aa40,safetyIO,安全IO,safetyAbility/safetyIO
proj_1234_packed (7).cmodel,proj_ddb7aa40,safetySensor,避障传感器,safetyAbility/safetySensor
proj_1234_packed (7).cmodel,proj_ddb7aa40,safetyRound,避障范围,safetyAbility/safetyRound
proj_1234_packed (7).cmodel,proj_ddb7aa40,distMeasureAbility,透传测距,distMeasureAbility
proj_1234_packed (7).cmodel,proj_ddb7aa40,distSensor,测距,distMeasureAbility/distSensor
proj_1234_packed (7).cmodel,proj_ddb7aa40,actorAbility,执行机构能力,actorAbility
proj_1234_packed (7).cmodel,proj_ddb7aa40,actor,执行机构,actorAbility/actor
proj_c578be69_packed.cmodel,proj_47c5ae79,locationAbility,定位能力,locationAbility
proj_c578be69_packed.cmodel,proj_47c5ae79,navi,导航,locationAbility/navi
proj_c578be69_packed.cmodel,proj_47c5ae79,HCI,人机交互,HCI
proj_c578be69_packed.cmodel,proj_47c5ae79,led,灯光,HCI/led
proj_c578be69_packed.cmodel,proj_47c5ae79,button,按钮,HCI/button
proj_c578be69_packed.cmodel,proj_47c5ae79,safetyAbility,安全能力,safetyAbility
proj_c578be69_packed.cmodel,proj_47c5ae79,safetyIO,安全IO,safetyAbility/safetyIO
proj_c578be69_packed.cmodel,proj_47c5ae79,safetySensor,避障传感器,safetyAbility/safetySensor
proj_c578be69_packed.cmodel,proj_47c5ae79,safetyRound,避障范围,safetyAbility/safetyRound
proj_c578be69_packed.cmodel,proj_47c5ae79,distMeasureAbility,透传测距,distMeasureAbility
proj_c578be69_packed.cmodel,proj_47c5ae79,distSensor,测距,distMeasureAbility/distSensor
proj_c578be69_packed.cmodel,proj_47c5ae79,actorAbility,执行机构能力,actorAbility
proj_c578be69_packed.cmodel,proj_47c5ae79,actor,执行机构,actorAbility/actor
new_proj_khwcs9e_packed (7).cmodel,proj_3253975f,locationAbility,定位能力,locationAbility
new_proj_khwcs9e_packed (7).cmodel,proj_3253975f,navi,导航,locationAbility/navi
new_proj_khwcs9e_packed (7).cmodel,proj_3253975f,HCI,人机交互,HCI
new_proj_khwcs9e_packed (7).cmodel,proj_3253975f,led,灯光,HCI/led
new_proj_khwcs9e_packed (7).cmodel,proj_3253975f,button,按钮,HCI/button
new_proj_khwcs9e_packed (7).cmodel,proj_3253975f,safetyAbility,安全能力,safetyAbility
new_proj_khwcs9e_packed (7).cmodel,proj_3253975f,safetyIO,安全IO,safetyAbility/safetyIO
new_proj_khwcs9e_packed (7).cmodel,proj_3253975f,safetySensor,避障传感器,safetyAbility/safetySensor
new_proj_khwcs9e_packed (7).cmodel,proj_3253975f,safetyRound,避障范围,safetyAbility/safetyRound
new_proj_khwcs9e_packed (7).cmodel,proj_3253975f,distMeasureAbility,透传测距,distMeasureAbility
new_proj_khwcs9e_packed (7).cmodel,proj_3253975f,distSensor,测距,distMeasureAbility/distSensor
new_proj_khwcs9e_packed (7).cmodel,proj_3253975f,actorAbility,执行机构能力,actorAbility
new_proj_khwcs9e_packed (7).cmodel,proj_3253975f,actor,执行机构,actorAbility/actor
proj_070ce3fc_packed.cmodel,proj_2f1b9c29,locationAbility,定位能力,locationAbility
proj_070ce3fc_packed.cmodel,proj_2f1b9c29,navi,导航,locationAbility/navi
proj_070ce3fc_packed.cmodel,proj_2f1b9c29,HCI,人机交互,HCI
proj_070ce3fc_packed.cmodel,proj_2f1b9c29,led,灯光,HCI/led
proj_070ce3fc_packed.cmodel,proj_2f1b9c29,button,按钮,HCI/button
proj_070ce3fc_packed.cmodel,proj_2f1b9c29,safetyAbility,安全能力,safetyAbility
proj_070ce3fc_packed.cmodel,proj_2f1b9c29,safetyIO,安全IO,safetyAbility/safetyIO
proj_070ce3fc_packed.cmodel,proj_2f1b9c29,safetySensor,避障传感器,safetyAbility/safetySensor
proj_070ce3fc_packed.cmodel,proj_2f1b9c29,safetyRound,避障范围,safetyAbility/safetyRound
proj_070ce3fc_packed.cmodel,proj_2f1b9c29,distMeasureAbility,透传测距,distMeasureAbility
proj_070ce3fc_packed.cmodel,proj_2f1b9c29,distSensor,测距,distMeasureAbility/distSensor
proj_070ce3fc_packed.cmodel,proj_2f1b9c29,actorAbility,执行机构能力,actorAbility
proj_070ce3fc_packed.cmodel,proj_2f1b9c29,actor,执行机构,actorAbility/actor
proj_12345_packed (3).cmodel,proj_ea218cad,locationAbility,定位能力,locationAbility
proj_12345_packed (3).cmodel,proj_ea218cad,navi,导航,locationAbility/navi
proj_12345_packed (3).cmodel,proj_ea218cad,HCI,人机交互,HCI
proj_12345_packed (3).cmodel,proj_ea218cad,led,灯光,HCI/led
proj_12345_packed (3).cmodel,proj_ea218cad,button,按钮,HCI/button
proj_12345_packed (3).cmodel,proj_ea218cad,safetyAbility,安全能力,safetyAbility
proj_12345_packed (3).cmodel,proj_ea218cad,safetyIO,安全IO,safetyAbility/safetyIO
proj_12345_packed (3).cmodel,proj_ea218cad,safetySensor,避障传感器,safetyAbility/safetySensor
proj_12345_packed (3).cmodel,proj_ea218cad,safetyRound,避障范围,safetyAbility/safetyRound
proj_12345_packed (3).cmodel,proj_ea218cad,distMeasureAbility,透传测距,distMeasureAbility
proj_12345_packed (3).cmodel,proj_ea218cad,distSensor,测距,distMeasureAbility/distSensor
proj_12345_packed (3).cmodel,proj_ea218cad,actorAbility,执行机构能力,actorAbility
proj_12345_packed (3).cmodel,proj_ea218cad,actor,执行机构,actorAbility/actor
proj_ea4dc53c_packed.cmodel,proj_bb01f4a9,locationAbility,定位能力,locationAbility
proj_ea4dc53c_packed.cmodel,proj_bb01f4a9,navi,导航,locationAbility/navi
proj_ea4dc53c_packed.cmodel,proj_bb01f4a9,HCI,人机交互,HCI
proj_ea4dc53c_packed.cmodel,proj_bb01f4a9,led,灯光,HCI/led
proj_ea4dc53c_packed.cmodel,proj_bb01f4a9,button,按钮,HCI/button
proj_ea4dc53c_packed.cmodel,proj_bb01f4a9,safetyAbility,安全能力,safetyAbility
proj_ea4dc53c_packed.cmodel,proj_bb01f4a9,safetyIO,安全IO,safetyAbility/safetyIO
proj_ea4dc53c_packed.cmodel,proj_bb01f4a9,safetySensor,避障传感器,safetyAbility/safetySensor
proj_ea4dc53c_packed.cmodel,proj_bb01f4a9,safetyRound,避障范围,safetyAbility/safetyRound
proj_ea4dc53c_packed.cmodel,proj_bb01f4a9,distMeasureAbility,透传测距,distMeasureAbility
proj_ea4dc53c_packed.cmodel,proj_bb01f4a9,distSensor,测距,distMeasureAbility/distSensor
proj_ea4dc53c_packed.cmodel,proj_bb01f4a9,actorAbility,执行机构能力,actorAbility
proj_ea4dc53c_packed.cmodel,proj_bb01f4a9,actor,执行机构,actorAbility/actor
new_proj_khwcs9e_packed (6).cmodel,proj_0f0a8833,locationAbility,定位能力,locationAbility
new_proj_khwcs9e_packed (6).cmodel,proj_0f0a8833,navi,导航,locationAbility/navi
new_proj_khwcs9e_packed (6).cmodel,proj_0f0a8833,HCI,人机交互,HCI
new_proj_khwcs9e_packed (6).cmodel,proj_0f0a8833,led,灯光,HCI/led
new_proj_khwcs9e_packed (6).cmodel,proj_0f0a8833,button,按钮,HCI/button
new_proj_khwcs9e_packed (6).cmodel,proj_0f0a8833,safetyAbility,安全能力,safetyAbility
new_proj_khwcs9e_packed (6).cmodel,proj_0f0a8833,safetyIO,安全IO,safetyAbility/safetyIO
new_proj_khwcs9e_packed (6).cmodel,proj_0f0a8833,safetySensor,避障传感器,safetyAbility/safetySensor
new_proj_khwcs9e_packed (6).cmodel,proj_0f0a8833,safetyRound,避障范围,safetyAbility/safetyRound
new_proj_khwcs9e_packed (6).cmodel,proj_0f0a8833,distMeasureAbility,透传测距,distMeasureAbility
new_proj_khwcs9e_packed (6).cmodel,proj_0f0a8833,distSensor,测距,distMeasureAbility/distSensor
new_proj_khwcs9e_packed (6).cmodel,proj_0f0a8833,actorAbility,执行机构能力,actorAbility
new_proj_khwcs9e_packed (6).cmodel,proj_0f0a8833,actor,执行机构,actorAbility/actor
proj_12345_packed (2).cmodel,proj_e72171dc,locationAbility,定位能力,locationAbility
proj_12345_packed (2).cmodel,proj_e72171dc,navi,导航,locationAbility/navi
proj_12345_packed (2).cmodel,proj_e72171dc,HCI,人机交互,HCI
proj_12345_packed (2).cmodel,proj_e72171dc,led,灯光,HCI/led
proj_12345_packed (2).cmodel,proj_e72171dc,button,按钮,HCI/button
proj_12345_packed (2).cmodel,proj_e72171dc,safetyAbility,安全能力,safetyAbility
proj_12345_packed (2).cmodel,proj_e72171dc,safetyIO,安全IO,safetyAbility/safetyIO
proj_12345_packed (2).cmodel,proj_e72171dc,safetySensor,避障传感器,safetyAbility/safetySensor
proj_12345_packed (2).cmodel,proj_e72171dc,safetyRound,避障范围,safetyAbility/safetyRound
proj_12345_packed (2).cmodel,proj_e72171dc,distMeasureAbility,透传测距,distMeasureAbility
proj_12345_packed (2).cmodel,proj_e72171dc,distSensor,测距,distMeasureAbility/distSensor
proj_12345_packed (2).cmodel,proj_e72171dc,actorAbility,执行机构能力,actorAbility
proj_12345_packed (2).cmodel,proj_e72171dc,actor,执行机构,actorAbility/actor
1234.cmodel,proj_0801b2d7,locationAbility,定位能力,locationAbility
1234.cmodel,proj_0801b2d7,navi,导航,locationAbility/navi
1234.cmodel,proj_0801b2d7,HCI,人机交互,HCI
1234.cmodel,proj_0801b2d7,led,灯光,HCI/led
1234.cmodel,proj_0801b2d7,button,按钮,HCI/button
1234.cmodel,proj_0801b2d7,safetyAbility,安全能力,safetyAbility
1234.cmodel,proj_0801b2d7,safetyIO,安全IO,safetyAbility/safetyIO
1234.cmodel,proj_0801b2d7,safetySensor,避障传感器,safetyAbility/safetySensor
1234.cmodel,proj_0801b2d7,safetyRound,避障范围,safetyAbility/safetyRound
1234.cmodel,proj_0801b2d7,distMeasureAbility,透传测距,distMeasureAbility
1234.cmodel,proj_0801b2d7,distSensor,测距,distMeasureAbility/distSensor
1234.cmodel,proj_0801b2d7,actorAbility,执行机构能力,actorAbility
1234.cmodel,proj_0801b2d7,actor,执行机构,actorAbility/actor
new_proj_2osj9dz_packed.cmodel,proj_5cc5e9ea,locationAbility,定位能力,locationAbility
new_proj_2osj9dz_packed.cmodel,proj_5cc5e9ea,navi,导航,locationAbility/navi
new_proj_2osj9dz_packed.cmodel,proj_5cc5e9ea,HCI,人机交互,HCI
new_proj_2osj9dz_packed.cmodel,proj_5cc5e9ea,led,灯光,HCI/led
new_proj_2osj9dz_packed.cmodel,proj_5cc5e9ea,button,按钮,HCI/button
new_proj_2osj9dz_packed.cmodel,proj_5cc5e9ea,safetyAbility,安全能力,safetyAbility
new_proj_2osj9dz_packed.cmodel,proj_5cc5e9ea,safetyIO,安全IO,safetyAbility/safetyIO
new_proj_2osj9dz_packed.cmodel,proj_5cc5e9ea,safetySensor,避障传感器,safetyAbility/safetySensor
new_proj_2osj9dz_packed.cmodel,proj_5cc5e9ea,safetyRound,避障范围,safetyAbility/safetyRound
new_proj_2osj9dz_packed.cmodel,proj_5cc5e9ea,distMeasureAbility,透传测距,distMeasureAbility
new_proj_2osj9dz_packed.cmodel,proj_5cc5e9ea,distSensor,测距,distMeasureAbility/distSensor
new_proj_2osj9dz_packed.cmodel,proj_5cc5e9ea,actorAbility,执行机构能力,actorAbility
new_proj_2osj9dz_packed.cmodel,proj_5cc5e9ea,actor,执行机构,actorAbility/actor
proj_12345_packed_12.cmodel,proj_0a7ac659,locationAbility,定位能力,locationAbility
proj_12345_packed_12.cmodel,proj_0a7ac659,navi,导航,locationAbility/navi
proj_12345_packed_12.cmodel,proj_0a7ac659,HCI,人机交互,HCI
proj_12345_packed_12.cmodel,proj_0a7ac659,led,灯光,HCI/led
proj_12345_packed_12.cmodel,proj_0a7ac659,button,按钮,HCI/button
proj_12345_packed_12.cmodel,proj_0a7ac659,safetyAbility,安全能力,safetyAbility
proj_12345_packed_12.cmodel,proj_0a7ac659,safetyIO,安全IO,safetyAbility/safetyIO
proj_12345_packed_12.cmodel,proj_0a7ac659,safetySensor,避障传感器,safetyAbility/safetySensor
proj_12345_packed_12.cmodel,proj_0a7ac659,safetyRound,避障范围,safetyAbility/safetyRound
proj_12345_packed_12.cmodel,proj_0a7ac659,distMeasureAbility,透传测距,distMeasureAbility
proj_12345_packed_12.cmodel,proj_0a7ac659,distSensor,测距,distMeasureAbility/distSensor
proj_12345_packed_12.cmodel,proj_0a7ac659,actorAbility,执行机构能力,actorAbility
proj_12345_packed_12.cmodel,proj_0a7ac659,actor,执行机构,actorAbility/actor
proj_579b8c68_packed.cmodel,proj_e66ffdd0,locationAbility,定位能力,locationAbility
proj_579b8c68_packed.cmodel,proj_e66ffdd0,navi,导航,locationAbility/navi
proj_579b8c68_packed.cmodel,proj_e66ffdd0,HCI,人机交互,HCI
