file,projectId,sourceModule,sourceModuleUuid,sourceInterface,sourceInterfaceUuid,sourceType,targetModule,targetModuleUuid,targetInterface,targetInterfaceUuid,targetType
ModelSet(5).cmodel,proj_becd64b6,MainController-600kg,e27b97efcbc744438c853c2132168d93,ETH_1,0fff7b0e213f4ef69a3e5eedd18d6838,ETH,MainController-600kg,e27b97efcbc744438c853c2132168d93,ETH_2,3a3de3b647f74d86abca7d03a54ff1c0,ETH
ModelSet(5).cmodel,proj_becd64b6,MainController-600kg,e27b97efcbc744438c853c2132168d93,ETH_1,0fff7b0e213f4ef69a3e5eedd18d6838,ETH,MainController-600kg,e27b97efcbc744438c853c2132168d93,ETH_3,28467d7b7d92445aaa0660b939678f29,ETH
ModelSet(5).cmodel,proj_becd64b6,MainController-600kg,e27b97efcbc744438c853c2132168d93,ETH_1,0fff7b0e213f4ef69a3e5eedd18d6838,ETH,laser-600kg,905e42fe45f14e8da0b22d7c5b62a101,ETH_1,e3a79062602241c0a8fb3c52dd2b300b,ETH
ModelSet(5).cmodel,proj_becd64b6,IO module-600kg,43b0a4151abc448cbc38ffd81535e757,DI_2,e014134097c84480b1435f719b078947,DI,button-600kg-Emergency,3599e89dbfb34f6fa87666b943441cd5,DO_1,cd8f26db48fa40df97ef8e52a9034d3e,DO
ModelSet(5).cmodel,proj_becd64b6,IO module-600kg,43b0a4151abc448cbc38ffd81535e757,DI_4,5eb8d2ca1f0b422ea9b5fe4caa80dd71,DI,button-qiehuan-qian,d85e82110e4d4a678d4e3bddfb147fbd,DO_1,a6248fdbb3504ea4ae34d7dcd9fc0f10,DO
ModelSet(5).cmodel,proj_becd64b6,IO module-600kg,43b0a4151abc448cbc38ffd81535e757,DI_7,e9e797c6f63142d9ac911440ab509a7c,DI,button-qianhuan-hou,891b88d1765446459ea3909433fc966d,DO_1,0f5412852ad64220bf336355548795ca,DO
ModelSet(5).cmodel,proj_becd64b6,IO module-600kg,43b0a4151abc448cbc38ffd81535e757,DI_8,5e3e8088770c470dbf62c39a8acc61cf,DI,button-under-Emergency,949c11d67e4040abbd2fd8c2f1a84b0e,DO_1,0900fa8def5f479eaede45a4057f39d8,DO
ModelSet(5).cmodel,proj_becd64b6,IO module-600kg,43b0a4151abc448cbc38ffd81535e757,DO_1,5d4f58e2cd204874a5a6c375f9108067,DO,warninglight-LED,87f4e4cf0e604aec9d1e9449ccab0dc9,DI_1,0b40b6fd37b2403ba9cecef2ed0723b9,DI
ModelSet(1).cmodel,proj_2f473547,walk-motor,c99f14197a1a4b96ba19e8ce014f02cd,LINE_1,b539e863807749828e4a477ffeded075,LINE,ZAPI DRIVER,7036167b73674c44a0c1051cc119de0e,LINE_1,e6aff16acf02436083667c9353f773b3,LINE
ModelSet(1).cmodel,proj_2f473547,steer-motor,18acf723445c4a67b4c275be56dae497,LINE_1,340d3306a38b49998b1329bcfa221c0a,LINE,kinco steer driver,ec8782d2d2034a79aef255ebe50dc646,LINE_1,c3575db5c1cd4827b664146330cd1684,LINE
ModelSet(1).cmodel,proj_2f473547,steer-motor,18acf723445c4a67b4c275be56dae497,ENCR_1,91725272012a43f2958c6d47bc133fdc,ENCR,kinco steer driver,ec8782d2d2034a79aef255ebe50dc646,ENCR_1,89f6aca03d5244ff9580a8e06edb769f,ENCR
ModelSet(1).cmodel,proj_2f473547,MainController,354410b3fb8d4f92b236c6934930e4df,CAN_2,b7706ac95d0d4aad9ca7b94680dfa652,CAN,kinco steer driver,ec8782d2d2034a79aef255ebe50dc646,CAN_1,c5c980329bc54be9ace336696b7c0c03,CAN
ModelSet(1).cmodel,proj_2f473547,MainController,354410b3fb8d4f92b236c6934930e4df,CAN_2,b7706ac95d0d4aad9ca7b94680dfa652,CAN,ZAPI DRIVER,7036167b73674c44a0c1051cc119de0e,CAN_1,1f9512d522584735b50956708e7a84e4,CAN
ModelSet(1).cmodel,proj_2f473547,MainController,354410b3fb8d4f92b236c6934930e4df,CAN_2,b7706ac95d0d4aad9ca7b94680dfa652,CAN,TofiEncoder,fc09180abcf64fd0a0ec5f7ab6837403,CAN_1,ce77da08d4fa4be887ec024abf5b1440,CAN
ModelSet(1).cmodel,proj_2f473547,MainController,354410b3fb8d4f92b236c6934930e4df,CAN_3,645cb8a270de4ec0963f1271d0579ad9,CAN,IO module,a7ae59e9a9634e9a8aff4b8fdf6de98b,CAN_1,87443755f6c34b6db04dc9a5242e93f8,CAN
ModelSet(1).cmodel,proj_2f473547,MainController,354410b3fb8d4f92b236c6934930e4df,ETH_1,70710dee4969400081dae10016c8f3bd,ETH,MainController,354410b3fb8d4f92b236c6934930e4df,ETH_1,70710dee4969400081dae10016c8f3bd,ETH
ModelSet(1).cmodel,proj_2f473547,MainController,354410b3fb8d4f92b236c6934930e4df,ETH_1,70710dee4969400081dae10016c8f3bd,ETH,MainController,354410b3fb8d4f92b236c6934930e4df,ETH_2,63988ca24e9e4693a00938942ab66505,ETH
ModelSet(1).cmodel,proj_2f473547,MainController,354410b3fb8d4f92b236c6934930e4df,ETH_1,70710dee4969400081dae10016c8f3bd,ETH,laser1,95a6634451094c84ac304d859d4378be,ETH_1,8bab7b24f3b94c87beb3b68d98f0d897,ETH
ModelSet(1).cmodel,proj_2f473547,MainController,354410b3fb8d4f92b236c6934930e4df,ETH_3,1cdbda5cd3ee46ebbc0643159177183c,ETH,laser,b3d1c692f20d4e44981f34fb990f490a,ETH_1,84fbb35ab69b4a819cbfad0c54b2d68b,ETH
ModelSet(1).cmodel,proj_2f473547,MainController,354410b3fb8d4f92b236c6934930e4df,ETH_3,1cdbda5cd3ee46ebbc0643159177183c,ETH,laser0,35167f88b00d4b08aa92bda9808e7efe,ETH_1,30eb9485d9ed4109a3f97bb4cdd66123,ETH
ModelSet(1).cmodel,proj_2f473547,IO module,a7ae59e9a9634e9a8aff4b8fdf6de98b,DI_1,d9703b6afb8d4c40805d083036e03f27,DI,button,c66a3fb788fa42c9a91e7d3580a98cdd,DO_1,a2dadc9cd3ba4610b95b52b28a6cb19e,DO
ModelSet(1).cmodel,proj_2f473547,ZAPI DRIVER,7036167b73674c44a0c1051cc119de0e,LINE_2,78aa2fcbe4634e619afc759e96a3dc0f,LINE,lift_motor_bdc,1b9255adcd09409bb21f6786fe4e3094,LINE_1,10c3dbd499e04d579bf6ca1b3b5b46fc,LINE
ModelSet39(1).cmodel,proj_d39f8944,driver-left,82bd967322c54e888ef9aaf9752aded0,CAN_1,98fc774977934e07901ec799b7bffdaa,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet39(1).cmodel,proj_d39f8944,driver-left,82bd967322c54e888ef9aaf9752aded0,LINE_1,8dd9d94bb87c4b578c653b4edc461c97,LINE,motor-left,13e6b0ff93bc49e2a89a214744cae88b,LINE_1,a04a03ca08d945cb8d01e2af8214e097,LINE
ModelSet39(1).cmodel,proj_d39f8944,driver-left,82bd967322c54e888ef9aaf9752aded0,ENCR_1,322245d559a54878a3dc6e305d4dfca7,ENCR,motor-left,13e6b0ff93bc49e2a89a214744cae88b,ENCR_1,1a181dc1be834800b49c0873ffe4c7a7,ENCR
ModelSet39(1).cmodel,proj_d39f8944,driver-right,c42343264c884ff2a0ca3fee8fc81997,CAN_1,1b34489764f14cb29d94b43d7157132a,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet39(1).cmodel,proj_d39f8944,driver-right,c42343264c884ff2a0ca3fee8fc81997,LINE_1,47c1cac505c9455ca8fb712c095798d0,LINE,motor-right,639dde0162a3442489651066aaf9cdc7,LINE_1,c8e329d1f55c4146952c13724d31dcb0,LINE
ModelSet39(1).cmodel,proj_d39f8944,driver-right,c42343264c884ff2a0ca3fee8fc81997,ENCR_1,1667de5c5b1e426db53afb3e419fb006,ENCR,motor-right,639dde0162a3442489651066aaf9cdc7,ENCR_1,464a96a51d25407a91f2c961b30d9412,ENCR
ModelSet39(1).cmodel,proj_d39f8944,driver-lift,baa1c9403ec24ad4924283322ff4af95,CAN_1,ca2f4db3796447d0ab8f0f620095bd77,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet39(1).cmodel,proj_d39f8944,driver-lift,baa1c9403ec24ad4924283322ff4af95,LINE_1,3b957ea46b27441c80e0112123e2bc36,LINE,motor-lift,2dce6a0eb00c48ad9e16b1ab111a5de1,LINE_1,404c201670604c8c91da332f683e4598,LINE
ModelSet39(1).cmodel,proj_d39f8944,driver-lift,baa1c9403ec24ad4924283322ff4af95,ENCR_1,71159e54ffe743fda65a868fca9ee1ca,ENCR,motor-lift,2dce6a0eb00c48ad9e16b1ab111a5de1,ENCR_1,6c4b0e925ddb4a2492a766f8dbc44ca0,ENCR
ModelSet39(1).cmodel,proj_d39f8944,button-emc,82c4bc5d93dd40bfafc57e81773a6173,DO_1,f916b38c40384d2f87e3d112f8b89364,DO,IO module,07719f03c3634193aed300c01012bff3,DI_1,96ae90e3139e49fcbd2e19f46077159f,DI
ModelSet39(1).cmodel,proj_d39f8944,up_sensor,8e3dc6a323dd4e8bbb77249ebf7d49cd,DO_1,31deea6872314737a9a8e1502d33dff7,DO,IO module,07719f03c3634193aed300c01012bff3,DI_2,3848b724a8b84ca9800a3256b3cc6a88,DI
ModelSet39(1).cmodel,proj_d39f8944,down_sensor,2417eb55bcaf4d1eab14d9517f3d27ad,DO_1,9ddeb1f7a0d74d42be115b85ff101445,DO,IO module,07719f03c3634193aed300c01012bff3,DI_3,619f6a413586418a8f4f92948449710b,DI
ModelSet39(1).cmodel,proj_d39f8944,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_1,f1cb8e9d1b55441fbad461ea95c7addb,DI,IO module,07719f03c3634193aed300c01012bff3,DO_1,749fe2b61a9c412db8b9110c0b1565c8,DO
ModelSet39(1).cmodel,proj_d39f8944,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_2,b249fb92ed564a96bd8bc3047cbb29e5,DI,IO module,07719f03c3634193aed300c01012bff3,DO_2,028817e7eb5848069b3b179c16c966c8,DO
ModelSet39(1).cmodel,proj_d39f8944,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_3,3ecc311d62ef4d9d86492b837a28d392,DI,IO module,07719f03c3634193aed300c01012bff3,DO_3,e0b750687eed407f8f3a8410186b38de,DO
ModelSet39(1).cmodel,proj_d39f8944,charger,b55630cb09d44f65ad482e9202714f1b,DI_1,f1196b3c6b4a4f799178668e4c6bc536,DI,IO module,07719f03c3634193aed300c01012bff3,DO_4,567fb65b09a544e4a6064f8861ae6962,DO
ModelSet39(1).cmodel,proj_d39f8944,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_3,1b899f8c4907479490c373180475bda3,CAN,IO module,07719f03c3634193aed300c01012bff3,CAN_1,643edc5a6bcd4ec693ca70c48303c0e6,CAN
ModelSet39(1).cmodel,proj_d39f8944,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH
ModelSet39(1).cmodel,proj_d39f8944,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_2,5f05424e8d8c4a9a979a821d85e58248,ETH
ModelSet39(1).cmodel,proj_d39f8944,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_3,f8174a537b9843dabfd0619be5bd2f11,ETH
ModelSet39(1).cmodel,proj_d39f8944,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,smart camera,349a2134e3494755a776854914f78c83,ETH_1,86b04af5fa9944819a700cfdcaa8aed9,ETH
ModelSet39(1).cmodel,proj_d39f8944,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,smart camera0,5cd062a3b2df4938b1c1a06a61645f1f,ETH_1,e79146c5a1054196b4a9e877109a8367,ETH
ModelSet39(1).cmodel,proj_d39f8944,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,laser-front,820decb04dd74f6480b7b9e6c8a2f7d8,ETH_1,28d197cffaff4f61b438bea3c487856d,ETH
ModelSet312.cmodel,proj_d74220c4,driver-left,82bd967322c54e888ef9aaf9752aded0,CAN_1,98fc774977934e07901ec799b7bffdaa,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet312.cmodel,proj_d74220c4,driver-left,82bd967322c54e888ef9aaf9752aded0,LINE_1,8dd9d94bb87c4b578c653b4edc461c97,LINE,motor-left,13e6b0ff93bc49e2a89a214744cae88b,LINE_1,a04a03ca08d945cb8d01e2af8214e097,LINE
ModelSet312.cmodel,proj_d74220c4,driver-left,82bd967322c54e888ef9aaf9752aded0,ENCR_1,322245d559a54878a3dc6e305d4dfca7,ENCR,motor-left,13e6b0ff93bc49e2a89a214744cae88b,ENCR_1,1a181dc1be834800b49c0873ffe4c7a7,ENCR
ModelSet312.cmodel,proj_d74220c4,driver-right,c42343264c884ff2a0ca3fee8fc81997,CAN_1,1b34489764f14cb29d94b43d7157132a,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet312.cmodel,proj_d74220c4,driver-right,c42343264c884ff2a0ca3fee8fc81997,LINE_1,47c1cac505c9455ca8fb712c095798d0,LINE,motor-right,639dde0162a3442489651066aaf9cdc7,LINE_1,c8e329d1f55c4146952c13724d31dcb0,LINE
ModelSet312.cmodel,proj_d74220c4,driver-right,c42343264c884ff2a0ca3fee8fc81997,ENCR_1,1667de5c5b1e426db53afb3e419fb006,ENCR,motor-right,639dde0162a3442489651066aaf9cdc7,ENCR_1,464a96a51d25407a91f2c961b30d9412,ENCR
ModelSet312.cmodel,proj_d74220c4,driver-lift,baa1c9403ec24ad4924283322ff4af95,CAN_1,ca2f4db3796447d0ab8f0f620095bd77,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet312.cmodel,proj_d74220c4,driver-lift,baa1c9403ec24ad4924283322ff4af95,LINE_1,3b957ea46b27441c80e0112123e2bc36,LINE,motor-lift,2dce6a0eb00c48ad9e16b1ab111a5de1,LINE_1,404c201670604c8c91da332f683e4598,LINE
ModelSet312.cmodel,proj_d74220c4,driver-lift,baa1c9403ec24ad4924283322ff4af95,ENCR_1,71159e54ffe743fda65a868fca9ee1ca,ENCR,motor-lift,2dce6a0eb00c48ad9e16b1ab111a5de1,ENCR_1,6c4b0e925ddb4a2492a766f8dbc44ca0,ENCR
ModelSet312.cmodel,proj_d74220c4,button-emc,82c4bc5d93dd40bfafc57e81773a6173,DO_1,f916b38c40384d2f87e3d112f8b89364,DO,IO module,07719f03c3634193aed300c01012bff3,DI_1,96ae90e3139e49fcbd2e19f46077159f,DI
ModelSet312.cmodel,proj_d74220c4,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_1,f1cb8e9d1b55441fbad461ea95c7addb,DI,IO module,07719f03c3634193aed300c01012bff3,DO_1,749fe2b61a9c412db8b9110c0b1565c8,DO
ModelSet312.cmodel,proj_d74220c4,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_2,b249fb92ed564a96bd8bc3047cbb29e5,DI,IO module,07719f03c3634193aed300c01012bff3,DO_2,028817e7eb5848069b3b179c16c966c8,DO
ModelSet312.cmodel,proj_d74220c4,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_3,3ecc311d62ef4d9d86492b837a28d392,DI,IO module,07719f03c3634193aed300c01012bff3,DO_3,e0b750687eed407f8f3a8410186b38de,DO
ModelSet312.cmodel,proj_d74220c4,charger,b55630cb09d44f65ad482e9202714f1b,DI_1,f1196b3c6b4a4f799178668e4c6bc536,DI,IO module,07719f03c3634193aed300c01012bff3,DO_4,567fb65b09a544e4a6064f8861ae6962,DO
ModelSet312.cmodel,proj_d74220c4,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_3,1b899f8c4907479490c373180475bda3,CAN,IO module,07719f03c3634193aed300c01012bff3,CAN_1,643edc5a6bcd4ec693ca70c48303c0e6,CAN
ModelSet312.cmodel,proj_d74220c4,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH
ModelSet312.cmodel,proj_d74220c4,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_2,5f05424e8d8c4a9a979a821d85e58248,ETH
ModelSet312.cmodel,proj_d74220c4,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_3,f8174a537b9843dabfd0619be5bd2f11,ETH
ModelSet312.cmodel,proj_d74220c4,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,smart camera,349a2134e3494755a776854914f78c83,ETH_1,86b04af5fa9944819a700cfdcaa8aed9,ETH
ModelSet312.cmodel,proj_d74220c4,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,smart camera0,5cd062a3b2df4938b1c1a06a61645f1f,ETH_1,e79146c5a1054196b4a9e877109a8367,ETH
ModelSet312.cmodel,proj_d74220c4,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,laser-front,820decb04dd74f6480b7b9e6c8a2f7d8,ETH_1,28d197cffaff4f61b438bea3c487856d,ETH
ModelSet312.cmodel,proj_d74220c4,IO module,07719f03c3634193aed300c01012bff3,DI_2,3848b724a8b84ca9800a3256b3cc6a88,DI,up_sensor,a72279a85df345aba809eed5c2369108,DO_1,35640c7f74ea4490810f9a39eb1bc14c,DO
ModelSet312.cmodel,proj_d74220c4,IO module,07719f03c3634193aed300c01012bff3,DI_3,619f6a413586418a8f4f92948449710b,DI,down_sensor,3cc65206187a4fb08c223ed77ddcf4c3,DO_1,cbf54ad302a94863bae83bcae4a49a5b,DO
ModelSet.cmodel,proj_0153cf51,driver-left,82bd967322c54e888ef9aaf9752aded0,CAN_1,98fc774977934e07901ec799b7bffdaa,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet.cmodel,proj_0153cf51,driver-left,82bd967322c54e888ef9aaf9752aded0,LINE_1,8dd9d94bb87c4b578c653b4edc461c97,LINE,motor-left,13e6b0ff93bc49e2a89a214744cae88b,LINE_1,a04a03ca08d945cb8d01e2af8214e097,LINE
ModelSet.cmodel,proj_0153cf51,driver-left,82bd967322c54e888ef9aaf9752aded0,ENCR_1,322245d559a54878a3dc6e305d4dfca7,ENCR,motor-left,13e6b0ff93bc49e2a89a214744cae88b,ENCR_1,1a181dc1be834800b49c0873ffe4c7a7,ENCR
ModelSet.cmodel,proj_0153cf51,driver-right,c42343264c884ff2a0ca3fee8fc81997,CAN_1,1b34489764f14cb29d94b43d7157132a,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet.cmodel,proj_0153cf51,driver-right,c42343264c884ff2a0ca3fee8fc81997,LINE_1,47c1cac505c9455ca8fb712c095798d0,LINE,motor-right,639dde0162a3442489651066aaf9cdc7,LINE_1,c8e329d1f55c4146952c13724d31dcb0,LINE
ModelSet.cmodel,proj_0153cf51,driver-right,c42343264c884ff2a0ca3fee8fc81997,ENCR_1,1667de5c5b1e426db53afb3e419fb006,ENCR,motor-right,639dde0162a3442489651066aaf9cdc7,ENCR_1,464a96a51d25407a91f2c961b30d9412,ENCR
ModelSet.cmodel,proj_0153cf51,driver-lift,baa1c9403ec24ad4924283322ff4af95,CAN_1,ca2f4db3796447d0ab8f0f620095bd77,CAN,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_2,2ea0552b5a294d0e9945bec1137530ea,CAN
ModelSet.cmodel,proj_0153cf51,driver-lift,baa1c9403ec24ad4924283322ff4af95,LINE_1,3b957ea46b27441c80e0112123e2bc36,LINE,motor-lift,2dce6a0eb00c48ad9e16b1ab111a5de1,LINE_1,404c201670604c8c91da332f683e4598,LINE
ModelSet.cmodel,proj_0153cf51,driver-lift,baa1c9403ec24ad4924283322ff4af95,ENCR_1,71159e54ffe743fda65a868fca9ee1ca,ENCR,motor-lift,2dce6a0eb00c48ad9e16b1ab111a5de1,ENCR_1,6c4b0e925ddb4a2492a766f8dbc44ca0,ENCR
ModelSet.cmodel,proj_0153cf51,button-emc,82c4bc5d93dd40bfafc57e81773a6173,DO_1,f916b38c40384d2f87e3d112f8b89364,DO,IO module,07719f03c3634193aed300c01012bff3,DI_1,96ae90e3139e49fcbd2e19f46077159f,DI
ModelSet.cmodel,proj_0153cf51,up_sensor,8e3dc6a323dd4e8bbb77249ebf7d49cd,DO_1,31deea6872314737a9a8e1502d33dff7,DO,IO module,07719f03c3634193aed300c01012bff3,DI_2,3848b724a8b84ca9800a3256b3cc6a88,DI
ModelSet.cmodel,proj_0153cf51,down_sensor,2417eb55bcaf4d1eab14d9517f3d27ad,DO_1,9ddeb1f7a0d74d42be115b85ff101445,DO,IO module,07719f03c3634193aed300c01012bff3,DI_3,619f6a413586418a8f4f92948449710b,DI
ModelSet.cmodel,proj_0153cf51,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_1,f1cb8e9d1b55441fbad461ea95c7addb,DI,IO module,07719f03c3634193aed300c01012bff3,DO_1,749fe2b61a9c412db8b9110c0b1565c8,DO
ModelSet.cmodel,proj_0153cf51,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_2,b249fb92ed564a96bd8bc3047cbb29e5,DI,IO module,07719f03c3634193aed300c01012bff3,DO_2,028817e7eb5848069b3b179c16c966c8,DO
ModelSet.cmodel,proj_0153cf51,lamp,d2001a74c8b14cc8a6d67c8c4dca15c3,DI_3,3ecc311d62ef4d9d86492b837a28d392,DI,IO module,07719f03c3634193aed300c01012bff3,DO_3,e0b750687eed407f8f3a8410186b38de,DO
ModelSet.cmodel,proj_0153cf51,charger,b55630cb09d44f65ad482e9202714f1b,DI_1,f1196b3c6b4a4f799178668e4c6bc536,DI,IO module,07719f03c3634193aed300c01012bff3,DO_4,567fb65b09a544e4a6064f8861ae6962,DO
ModelSet.cmodel,proj_0153cf51,MainController,30ce17ed495f40a6b90d85158c1d6f08,CAN_3,1b899f8c4907479490c373180475bda3,CAN,IO module,07719f03c3634193aed300c01012bff3,CAN_1,643edc5a6bcd4ec693ca70c48303c0e6,CAN
ModelSet.cmodel,proj_0153cf51,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH
ModelSet.cmodel,proj_0153cf51,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_2,5f05424e8d8c4a9a979a821d85e58248,ETH
ModelSet.cmodel,proj_0153cf51,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_3,f8174a537b9843dabfd0619be5bd2f11,ETH
ModelSet.cmodel,proj_0153cf51,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,smart camera,349a2134e3494755a776854914f78c83,ETH_1,86b04af5fa9944819a700cfdcaa8aed9,ETH
ModelSet.cmodel,proj_0153cf51,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,smart camera0,5cd062a3b2df4938b1c1a06a61645f1f,ETH_1,e79146c5a1054196b4a9e877109a8367,ETH
ModelSet.cmodel,proj_0153cf51,MainController,30ce17ed495f40a6b90d85158c1d6f08,ETH_1,1df5209ef25d410a913824a04fbf1c3d,ETH,laser-front,820decb04dd74f6480b7b9e6c8a2f7d8,ETH_1,28d197cffaff4f61b438bea3c487856d,ETH
20260612.cmodel,proj_b1112db8,motor_right,a54fff8109d04fd49caab37e90bb1ec1,ENCR_1,90afbd0725c4471796d55ee7933e1bb9,ENCR,driver_right,336a1c5f11e949fb89a10a3e9a6204f0,ENCR_1,e3d37746448644d99b53bf54c376692b,ENCR
20260612.cmodel,proj_b1112db8,motor_right,a54fff8109d04fd49caab37e90bb1ec1,LINE_1,d90e38639d3540638a7c19dde0e1254b,LINE,driver_right,336a1c5f11e949fb89a10a3e9a6204f0,LINE_1,0831b16d06ed4ada88466805ca019836,LINE
20260612.cmodel,proj_b1112db8,motor_left,0a90532b1b1f482989a407e42ca1d23f,ENCR_1,c0aa25b3d45643ba8574776751640e0c,ENCR,driver_left,8ad7ec90c48f4da6915c85e8ce608749,ENCR_1,827cce98979f4c6a911dbeb458dd5a4d,ENCR
20260612.cmodel,proj_b1112db8,motor_left,0a90532b1b1f482989a407e42ca1d23f,LINE_1,a951cb62c68f4d39b492bd49d67bd6ec,LINE,driver_left,8ad7ec90c48f4da6915c85e8ce608749,LINE_1,9debc11185204cb0a5c09d74477e175d,LINE
20260612.cmodel,proj_b1112db8,driver_right,336a1c5f11e949fb89a10a3e9a6204f0,CAN_1,6d37d1719cac4889a846ece591ee2f8e,CAN,MainController,394ce43d17e148b78050953b0f6b6b9c,CAN_2,7a62c260c067450086a389d6bdfab69b,CAN
20260612.cmodel,proj_b1112db8,driver_left,8ad7ec90c48f4da6915c85e8ce608749,CAN_1,e3ca674f4fec4518a1b2b184a541872c,CAN,MainController,394ce43d17e148b78050953b0f6b6b9c,CAN_2,7a62c260c067450086a389d6bdfab69b,CAN
20260612.cmodel,proj_b1112db8,MainController,394ce43d17e148b78050953b0f6b6b9c,RS485_1,6961512acb9447139acfb58ebb2846fe,RS485,battery,a5263c81db204a249ea2ff8f6da5f340,RS485_1,f9002d47275c4c8d9502a9ead8bf746c,RS485
20260612.cmodel,proj_b1112db8,MainController,394ce43d17e148b78050953b0f6b6b9c,CAN_2,7a62c260c067450086a389d6bdfab69b,CAN,liftdriver,544e43f387604d3c99f042a2961b45a9,CAN_1,0ae3a7f40b1f4317a5c200528ac2df0b,CAN
20260612.cmodel,proj_b1112db8,MainController,394ce43d17e148b78050953b0f6b6b9c,CAN_2,7a62c260c067450086a389d6bdfab69b,CAN,spindriver,aec512ec42f246ebbeb1a6ca3bd45b33,CAN_1,c614cdfb9a8d4a748c72ec3ad721ae84,CAN
