file,projectId,moduleName,moduleDesc,groupName,mainModuleType,mainModuleTypeDesc,subModuleType,subModuleTypeDesc,interfaceCount,mount_locCoordX,mount_locCoordY,mount_locCoordZ,mount_locCoordROLL,mount_locCoordPITCH,mount_locCoordYAW
最终ModelSet.cmodel,proj_482c6d87,Do_B5,,Do_B5,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
最终ModelSet.cmodel,proj_482c6d87,Do_B6,,Do_B6,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
最终ModelSet.cmodel,proj_482c6d87,PT_A5,通用光电开关,PT_A5,sensor,"
",PT,,1,0.0,0.0,0.0,0.0,0.0,0.0
最终ModelSet.cmodel,proj_482c6d87,PT_A6,通用光电开关,PT_A6,sensor,"
",PT,,1,0.0,0.0,0.0,0.0,0.0,0.0
最终ModelSet.cmodel,proj_482c6d87,collision1,KYT,collision1,sensor,"
",collisionPize,"",1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,chassis_diff,自研潜伏底盘600公斤版本,chassis_diff,chassis,,diffChassis,,0,,,,,,
ModelSet(5).cmodel,proj_becd64b6,Wheel-left-600kg,自研潜伏600kg驱动轮,Wheel-left-600kg,driveWheel,,diffWheel,,0,0.0,295.0,37.5,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,Wheel-right-600kg,自研潜伏600kg驱动轮,Wheel-right-600kg,driveWheel,,diffWheel,,0,0.0,-295.0,37.5,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,motor-left-600kg,自研潜伏600kg行走电机800W,motor-left-600kg,driver,,PMSMMotor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,motor-right-600kg,自研潜伏600kg行走电机800W,motor-right-600kg,driver,,PMSMMotor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,driver-left-600kg,步科伺服驱动器OD134S,driver-left-600kg,driver,,subDriver,,3,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,driver-right-600kg,步科伺服驱动器OD134S,driver-right-600kg,driver,,subDriver,,3,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,MainController-600kg,四代主控，Q3(Q7)款/R318+主控制器（四代，Q2款），R318，R112，无上下镜头，外置镜头接口，2路MainCAN，CAN不合并，无终端,G_MainController,mainCPU,,subMainCPU,,29,194.0,190.0,96.0,0.0,90.0,-90.0
ModelSet(5).cmodel,proj_becd64b6,gyro-600kg,板载陀螺仪,G_MainController,sensor,"
",gyro,,0,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,IO module-600kg,,IO module-600kg,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,button-600kg-Emergency,"%急停按钮线,Mizu2F转急停开关,70mm,红/黑",button-600kg-Emergency,button,,subButton,,2,470.0,330.0,80.0,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,laser-600kg,万集716mini,laser-600kg,sensor,"
",laser,,1,424.0,0.0,136.0,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,battery-600kg-48V,聚云电池,battery-600kg-48V,battery,,subBattery,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,button-under-Emergency,"%急停按钮线,Mizu2F转急停开关,70mm,红/黑",button-under-Emergency,button,,subButton,,2,-470.0,330.0,80.0,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,warninglight-LED,通用警示灯,warninglight-LED,light,"",warningLight,,1,450.0,0.0,0.0,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,button-qiehuan-qian,非急停按钮,button-qiehuan-qian,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(5).cmodel,proj_becd64b6,button-qianhuan-hou,非急停按钮,button-qianhuan-hou,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(1).cmodel,proj_2f473547,chassis,底盘/单舵轮地盘,chassis,chassis,,steerChassis,,0,,,,,,
ModelSet(1).cmodel,proj_2f473547,Steerwheel,驱动轮/ZAPI行走轮,Steerwheel,driveWheel,,verticalSteerWheel,,0,1090.0,0.0,0.0,0.0,0.0,0.0
ModelSet(1).cmodel,proj_2f473547,walk-motor,ZAPI行走驱动器,walk-motor,driver,,PMSMMotor,,2,1100.0,0.0,0.0,0.0,0.0,0.0
ModelSet(1).cmodel,proj_2f473547,steer-motor,步科转向电机,steer-motor,driver,,PMSMMotor,,2,1100.0,0.0,0.0,0.0,0.0,0.0
ModelSet(1).cmodel,proj_2f473547,MainController,四代主控，Q3(Q7)款/R318+主控制器（四代，Q2款），R318，R112，无上下镜头，外置镜头接口，2路MainCAN，CAN不合并，无终端,G_MainController,mainCPU,,subMainCPU,,32,0.0,0.0,20.0,0.0,0.0,180.0
ModelSet(1).cmodel,proj_2f473547,gyro,板载陀螺仪,G_MainController,sensor,"
",gyro,,0,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(1).cmodel,proj_2f473547,IO module,,IO module,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(1).cmodel,proj_2f473547,laser,传感/2D激光,laser,sensor,"
",laser,,1,1090.0,0.0,2030.0,0.0,0.0,0.0
ModelSet(1).cmodel,proj_2f473547,kinco steer driver,步科转向驱动器,kinco steer driver,driver,,subDriver,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(1).cmodel,proj_2f473547,laser0,,laser0,sensor,"
",laser,,1,999.9999389648438,470.0,399.9999694824219,0.0,-0.0,0.0
ModelSet(1).cmodel,proj_2f473547,button,"%急停按钮线,Mizu2F转急停开关,70mm,红/黑",button,button,,subButton,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(1).cmodel,proj_2f473547,lift-motor,ZAPI行走驱动器,lift-motor,driver,,PMSMMotor,,2,1100.0,0.0,0.0,0.0,0.0,0.0
ModelSet(1).cmodel,proj_2f473547,ZAPI DRIVER,,ZAPI DRIVER,driver,,subDriver,,6,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(1).cmodel,proj_2f473547,lift_motor_bdc,通用直流有刷电机,lift_motor_bdc,driver,,BDCMotor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(1).cmodel,proj_2f473547,TofiEncoder,,TofiEncoder,sensor,"
",pullWireEncode,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet(1).cmodel,proj_2f473547,laser1,,laser1,sensor,"
",laser,,1,999.9999389648438,-430.0,399.9999694824219,0.0,-0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,chassis_diff,通用差速底盘,chassis_diff,chassis,,diffChassis,,0,,,,,,
ModelSet39(1).cmodel,proj_d39f8944,diffWheel-lft,通用差速轮,diffWheel-lft,driveWheel,,diffWheel,,0,0.0,450.0,0.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,diffWheel-right,通用差速轮,diffWheel-right,driveWheel,,diffWheel,,0,0.0,-450.0,0.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,driver-left,步科,driver-left,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,driver-right,步科,driver-right,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,driver-lift,步科,driver-lift,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,motor-left,步科电机,motor-left,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,motor-right,步科电机,motor-right,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,motor-lift,步科电机,motor-lift,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,button-emc,"%急停按钮线,Mizu2F转急停开关,70mm,红/黑",button-emc,button,,subButton,,2,700.0,500.0,50.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,up_sensor,,up_sensor,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,down_sensor,,down_sensor,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,lamp,通用灯带,lamp,light,"",lamp,,3,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,charger,,charger,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,MainController,四代主控，Q3(Q7)款/R318+主控制器（四代，Q2款），R318，R112，无上下镜头，外置镜头接口，2路MainCAN，CAN不合并，无终端,G_MainController,mainCPU,,subMainCPU,,29,508.0,-181.0,100.0,0.0,0.0,90.0
ModelSet39(1).cmodel,proj_d39f8944,gyro,板载陀螺仪,G_MainController,sensor,"
",gyro,,0,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,smart camera,通用读码器,smart camera,sensor,"
",codeReader,,1,0.0,40.0,145.0,0.0,0.0,180.0
ModelSet39(1).cmodel,proj_d39f8944,smart camera0,通用读码器,smart camera0,sensor,"
",codeReader,,1,0.0,-40.0,100.0,180.0,0.0,180.0
ModelSet39(1).cmodel,proj_d39f8944,laser-front,前激光,laser-front,sensor,"
",laser,,2,700.0,0.0,80.0,0.0,0.0,0.0
ModelSet39(1).cmodel,proj_d39f8944,IO module,,IO module,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,chassis_diff,通用差速底盘,chassis_diff,chassis,,diffChassis,,0,,,,,,
ModelSet312.cmodel,proj_d74220c4,diffWheel-lft,通用差速轮,diffWheel-lft,driveWheel,,diffWheel,,0,0.0,450.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,diffWheel-right,通用差速轮,diffWheel-right,driveWheel,,diffWheel,,0,0.0,-450.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,driver-left,步科,driver-left,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,driver-right,步科,driver-right,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,driver-lift,步科,driver-lift,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,motor-left,步科电机,motor-left,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,motor-right,步科电机,motor-right,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,motor-lift,步科电机,motor-lift,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,button-emc,"%急停按钮线,Mizu2F转急停开关,70mm,红/黑",button-emc,button,,subButton,,2,700.0,500.0,50.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,lamp,通用灯带,lamp,light,"",lamp,,3,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,charger,,charger,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,MainController,四代主控，Q3(Q7)款/R318+主控制器（四代，Q2款），R318，R112，无上下镜头，外置镜头接口，2路MainCAN，CAN不合并，无终端,G_MainController,mainCPU,,subMainCPU,,29,508.0,-181.0,100.0,0.0,0.0,90.0
ModelSet312.cmodel,proj_d74220c4,gyro,板载陀螺仪,G_MainController,sensor,"
",gyro,,0,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,smart camera,通用读码器,smart camera,sensor,"
",codeReader,,1,0.0,40.0,145.0,0.0,0.0,180.0
ModelSet312.cmodel,proj_d74220c4,smart camera0,通用读码器,smart camera0,sensor,"
",codeReader,,1,0.0,-40.0,100.0,180.0,0.0,180.0
ModelSet312.cmodel,proj_d74220c4,laser-front,前激光,laser-front,sensor,"
",laser,,2,700.0,0.0,80.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,IO module,,IO module,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,up_sensor,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",up_sensor,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet312.cmodel,proj_d74220c4,down_sensor,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",down_sensor,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,chassis_diff,通用差速底盘,chassis_diff,chassis,,diffChassis,,0,,,,,,
ModelSet.cmodel,proj_0153cf51,diffWheel-lft,通用差速轮,diffWheel-lft,driveWheel,,diffWheel,,0,0.0,450.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,diffWheel-right,通用差速轮,diffWheel-right,driveWheel,,diffWheel,,0,0.0,-450.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,driver-left,步科,driver-left,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,driver-right,步科,driver-right,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,driver-lift,步科,driver-lift,driver,,subDriver,,16,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,motor-left,步科电机,motor-left,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,motor-right,步科电机,motor-right,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,motor-lift,步科电机,motor-lift,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,button-emc,"%急停按钮线,Mizu2F转急停开关,70mm,红/黑",button-emc,button,,subButton,,2,700.0,500.0,50.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,up_sensor,,up_sensor,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,down_sensor,,down_sensor,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,lamp,通用灯带,lamp,light,"",lamp,,3,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,charger,,charger,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,MainController,四代主控，Q3(Q7)款/R318+主控制器（四代，Q2款），R318，R112，无上下镜头，外置镜头接口，2路MainCAN，CAN不合并，无终端,G_MainController,mainCPU,,subMainCPU,,29,508.0,-181.0,100.0,0.0,0.0,90.0
ModelSet.cmodel,proj_0153cf51,gyro,板载陀螺仪,G_MainController,sensor,"
",gyro,,0,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,smart camera,通用读码器,smart camera,sensor,"
",codeReader,,1,0.0,40.0,145.0,0.0,0.0,180.0
ModelSet.cmodel,proj_0153cf51,smart camera0,通用读码器,smart camera0,sensor,"
",codeReader,,1,0.0,-40.0,100.0,180.0,0.0,180.0
ModelSet.cmodel,proj_0153cf51,laser-front,前激光,laser-front,sensor,"
",laser,,2,700.0,0.0,80.0,0.0,0.0,0.0
ModelSet.cmodel,proj_0153cf51,IO module,,IO module,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,01dipan_chassis_diff,通用差速底盘,01dipan_chassis_diff,chassis,,diffChassis,,0,,,,,,
20260612.cmodel,proj_b1112db8,diffWheel_left,,DIFF_WHEELS(差速轮组),driveWheel,,diffWheel,,0,0.0,302.5,82.0,,,
20260612.cmodel,proj_b1112db8,diffWheel_right,,DIFF_WHEELS(差速轮组),driveWheel,,diffWheel,,0,0.0,-302.5,82.5,,,
20260612.cmodel,proj_b1112db8,motor_right,,DIFF_WHEELS(差速轮组),driver,,PMSMMotor,,3,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,motor_left,,DIFF_WHEELS(差速轮组),driver,,PMSMMotor,,3,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,driver_right,R-Q3一体式驱动组件(驱动轮综合款)V1,DIFF_WHEELS(差速轮组),driver,,subDriver,,17,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,driver_left,R-Q3一体式驱动组件(驱动轮综合款)V1,DIFF_WHEELS(差速轮组),driver,,subDriver,,17,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,MainController,四代主控，Q3(Q7)款/R318+主控制器（四代，Q2款），R318，R112，无上下镜头，外置镜头接口，2路MainCAN，CAN不合并，无终端,G_MainController,mainCPU,,subMainCPU,,29,230.0,-230.0,120.0,0.0,0.0,90.0
20260612.cmodel,proj_b1112db8,gyro,板载陀螺仪,G_MainController,sensor,"
",gyro,,0,300.0,-300.0,0.0,0.0,-0.0,0.0
20260612.cmodel,proj_b1112db8,IO module,,IO module,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,laser,"激光雷达,HE3051",laser,sensor,"
",laser,,2,452.5,0.0,280.0,0.0,0.0,1.5
20260612.cmodel,proj_b1112db8,laser0,蓝海激光雷达,laser0,sensor,"
",laser,,1,-452.5,0.0,280.0,180.0,0.0,-171.3
20260612.cmodel,proj_b1112db8,collision_F,防撞条,collision_F,sensor,"
",collisionPize,"",1,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,battery,,battery,battery,,subBattery,,3,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,button_L,"%急停按钮线,Mizu2F转急停开关,70mm,红/黑",button_L,button,,subButton,,2,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,button,通用按钮,button,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,lamp,通用灯带,lamp,light,"",lamp,,3,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,speaker,RS-AP扬声器组件,speaker,audio,,audioOut,,1,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,screen,通用显示屏,screen,screen,,subScreen,,1,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,AMSwitch,通用按钮,AMSwitch,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,liftdriver,R-Q3一体式驱动组件(驱动轮综合款)V1,liftdriver,driver,,subDriver,,17,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,motor_lift,,motor_lift,driver,,PMSMMotor,,3,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,up-limit,通用接近传感器,up-limit,sensor,"
",proximitySensor,,1,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,down-limit,通用接近传感器,down-limit,sensor,"
",proximitySensor,,1,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,spin-limit,通用接近传感器,spin-limit,sensor,"
",proximitySensor,,1,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,spindriver,R-Q3一体式驱动组件(驱动轮综合款)V1,spindriver,driver,,subDriver,,17,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,motor_spin,,motor_spin,driver,,PMSMMotor,,3,0.0,0.0,0.0,0.0,0.0,0.0
20260612.cmodel,proj_b1112db8,smart_down_camera,,smart_down_camera,sensor,"
",codeReader,,1,0.0,0.0,100.0,0.0,0.0,180.0
20260612.cmodel,proj_b1112db8,smart_up_camera,,smart_up_camera,sensor,"
",codeReader,,1,0.0,0.0,200.0,180.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,chassis_steer,双舵轮底盘,chassis_steer,chassis,,steerChassis,,0,,,,,,
ModelSet.cmodel,proj_cecf0520,driver_BR_left,步科,driver_BR_left,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,driver_BR_right,步科,driver_BR_right,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,driver_FL_right,步科,driver_FL_right,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,driver_FL_left,步科,driver_FL_left,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,Steerwheel_BR,轮子,Steerwheel_BR,driveWheel,,diffSteerWheel,,0,545.0,640.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,Steerwheel_FL,轮子,Steerwheel_FL,driveWheel,,diffSteerWheel,,0,-545.0,-640.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,MainController,四代主控，Q3(Q7)款/R318+主控制器（四代，Q2款），R318，R112，无上下镜头，外置镜头接口，2路MainCAN，CAN不合并，无终端,G_MainController,mainCPU,,subMainCPU,,29,0.0,-215.0,100.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,gyro,板载陀螺仪,G_MainController,sensor,"
",gyro,,0,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,IO module,,IO module,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,IO module0,,IO module0,extendedlnterface,	,IOModule,,20,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,laser,通用激光,laser,sensor,"
",laser,,1,389.6800000000003,-596.55,2495.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,FL_Encoder,绝对式编码器,FL_Encoder,sensor,"
",absoluteValueEncode,	,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,BR_Encoder,绝对式编码器,BR_Encoder,sensor,"
",absoluteValueEncode,	,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,smart camera,,smart camera,sensor,"
",codeReader,,1,0.0,0.0,0.0,0.0,0.0,-90.0
ModelSet.cmodel,proj_cecf0520,down_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",down_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,up_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",up_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,CB_Back,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",CB_Back,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,CB_Front,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",CB_Front,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,CB_Back_in_pace,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",CB_Back_in_pace,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,CB_Front_in_pace,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",CB_Front_in_pace,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,DoorFrame_origin,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",DoorFrame_origin,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,DoorFrame_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",DoorFrame_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,lamp,通用灯带,lamp,light,"",lamp,,3,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,driver_DoorFrame,步科,driver_DoorFrame,driver,,subDriver,,14,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,motor_DoorFrame,舵轮,motor_DoorFrame,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,DoorFrame_Encoder,通用拉线编码器,DoorFrame_Encoder,sensor,"
",pullWireEncode,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,UpDown_Encoder,通用拉线编码器,UpDown_Encoder,sensor,"
",pullWireEncode,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,laser_350,DJ,laser_350,sensor,"
",3DLaser,,1,0.0,-417.05,950.0,0.0,180.0,-90.0
ModelSet.cmodel,proj_cecf0520,motor_BR_left,步科电机,motor_BR_left,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,motor_BR_right,步科电机,motor_BR_right,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,motor_FL_left,步科电机,motor_FL_left,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,motor_FL_right,舵轮,motor_FL_right,driver,,PMSMMotor,,4,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,button,通用按钮,button,button,,subButton,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,BR_left_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",BR_left_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,BR_right_limit,"自制&接近传感器,SP12-04BNA,索迪龙，4mm",BR_right_limit,sensor,"
",proximitySensor,,2,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,comDo,,comDo,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,Oil_pump_up,,Oil_pump_up,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,Oil_pump_down,,Oil_pump_down,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
ModelSet.cmodel,proj_cecf0520,Charging_relay,,Charging_relay,sensor,"
",comDo,,1,0.0,0.0,0.0,0.0,0.0,0.0
